Performance,Return on Equity,Return on Equity Change,Working Capital Ratio,Working Capital Change,Debt to Equity,Debt to Equity Change,Comprehensive Free Cash Flow,Free Cash Flow Change,Earnings Growth
0.027380453375041386,0.09897810963023368,-0.0842826150228037,0.6082542485102627,2.1031468531468533,2.1842205856119876,-0.056627641621600514,1.2838613406795225,0.0009844281367460176,-0.012458682939232139
-0.09724618281043913,0.13585859005576287,-0.0018199516700953757,4.666701191092698,0.1442700841992986,0.22546143554030135,-0.07543630531781505,0.6273144663555622,0.3825163805258356,0.15647990945104698
0.032997488748434695,1.8197916666666667,0.08182486850756085,0.6946251768033946,1.7157232704402516,9.910416666666666,-0.04951327457094974,1.6798623063683304,0.16301239275500476,0.03372781065088758
0.22833205516435884,0.04453078302450687,-2.9846686326399516,1.0536488919054505,-0.4385423100679432,3.8376419605499104,-0.0581274038418201,0.6150167785234899,2.761416110826065,-3.4730290456431536
0.039250129888622726,0.09156348977828967,0.03828666702982866,0.915910176779742,-0.6828828828828829,2.40339763892888,0.03582488123584814,0.2570162481536189,1.9659090909090908,0.07432432432432433
-0.02700183577905238,1.3504880212954746,-0.05297144655164672,0.7339213524439544,1.18863361547763,7.591836734693878,-0.6276307630129034,0.060169627140342456,-1.1801629132726401,1.6405274115197779
-0.08606706374511189,0.1147068193631684,0.1778947759782449,0.5728916086375466,-0.12968324494768524,2.4475818396239597,-0.036409731702658786,0.2736959588940131,-0.11585034013605443,0.2529304029304029
-0.055087645253615286,0.10299264291015847,-0.5063854319818089,0.8303699327266257,-0.7905037620835902,3.044733968671669,-0.3045907017830692,1.0305746267152591,0.4231760677467329,-0.16951667454631414
-0.02005449788675026,0.09427609427609428,0.09543026800710025,0.42857142857142855,0.3153153153153153,2.4123588829471183,0.0674058255027986,0.21882951653944022,-0.2773109243697479,0.12529550827423167
-0.09768111808564583,0.6705768374625013,-3.991598266827064,0.903936449661791,0.9525977717189861,14.796674092844759,-0.6664863605915629,0.9445841855442997,-0.23886150097273157,-11.334954583288097
-0.08019439615122641,0.18154436177920288,0.006269093162571052,1.5808533223439754,-0.07417426765868693,1.046456336304079,0.06558653552540006,1.025136051387278,-0.06221690837420734,0.010948567908838929
-0.1216111294957937,0.247088986219421,0.23487008273831608,4.445406278855033,0.07745894242916442,1.5442082398604138,-0.07921167664125867,1.1851813790977288,0.14357957362419435,0.3452888716556805
0.1998037882803272,0.23575729504400186,-0.0333651676619221,3.817929393097977,0.18075292944402893,1.3030415315732593,-0.07111365725239813,0.993498301795245,0.31712337578798405,0.07671696516711324
0.6106876601888376,-0.5220376004368515,4.88410952492394,0.9523923444976077,-1.7509433962264151,2.61424448084874,0.25032666661998454,3.7874267448055408,21.146417445482864,2.824
-0.0181629389186245,0.16680753396786213,0.2142839646395378,6.354128189604743,0.4133450080125747,0.5429476202073015,0.38701080182534947,1.301182376385262,0.3388079495733382,0.23646319728847803
0.2607209629355498,-1.3523073022312373,3.373961154504502,2.038022813688213,-0.3053435114503817,2.2327586206896552,0.9294039761728332,-0.6130483689538808,-0.34652278177458035,0.33021573762314504
0.30383544568426213,0.3562366958026963,-0.20368148429541114,1.352669417512594,2.1778056569343067,1.5082924623193943,0.0528232460385479,0.9911278561011181,-0.2002941897523903,-0.14434206090571974
0.6918511979043627,0.18087481938788913,0.3275401855820072,2.438388625592417,0.3182915057915058,1.0107710495205569,0.49882145074024525,1.233877901977644,-0.2979452054794521,0.28451492537313433
0.11737495014903288,0.10330186043913067,-0.10047423572242753,1.6163643095149944,-0.20161135622482257,1.242639253589586,-0.0017374568467129552,0.8226720647773279,-0.5651615664455382,-0.17749110320284697
0.22907701011702325,-0.026730865017433172,-2.227425466061689,1.5261945883707542,0.14728033472803348,2.0281421218661797,-0.003938342511665196,0.4620733249051833,-0.006793478260869565,-2.201492537313433
0.05405021630152282,0.1087869178534454,0.5150461226544096,0.7527187552283754,2.2165397170837866,2.282536214753283,-0.01128815920004269,0.7486622073578595,0.36417652734751915,1.0715616268239676
0.44468463879219955,-0.2040627315386515,-6.5361370883933425,1.881269641734758,0.10297356828193832,2.405346999259076,0.9839977925128199,0.8251207729468599,-0.46043279102827356,-5.040342298288508
0.23140532050568757,0.333028382720457,0.10249017439677625,1.1019041827301284,1.1545266882925391,8.744287754373438,0.4856514616247855,1.408527908079903,-0.025667201400029167,0.027538726333907058
0.053678137428442796,0.18839654365130037,-0.06764633842880458,0.9114254750938576,-4.9052901023890785,3.064274464734176,0.0034583599430568386,0.5118296529968455,-0.05907937658571946,0.05708144256030571
-0.38738179916726334,-0.6942548913645472,0.018062910738999106,0.9038984546896587,-0.39299791671997186,-5.810967375239016,0.008464401444990461,0.7021492206256932,0.05476736000820183,0.06961139970057945
-0.03295206984309945,0.2840426633530082,0.21416360014258135,1.2167774655609622,-0.03655193420651843,3.2805219012115563,0.03862045083384126,0.9943001899936669,0.4182475158084914,0.11913504691962465
-0.023431053958205078,0.2246203037569944,-0.5062654557205299,1.0196078431372548,-0.863058363221389,6.751398880895284,0.06683647407469027,0.5471698113207547,-0.20605187319884727,-0.4021276595744681
0.12665298854674523,0.09303923589637875,-0.429791114195674,1.5620686919965099,-0.5053403141361257,2.3285233285233287,0.27832580699326454,0.9580253101115148,0.2751834556370914,-0.5402376910016978
0.14968115915680041,0.1094279900520009,-0.6441508693543263,2.0514782608695654,0.4656969696969697,1.3696586027583089,-0.38274903682997735,0.9994353472614342,-0.4771048744460857,-0.6123348017621145
0.051427811894105446,0.1278658456701166,0.31803009838951857,1.4470454545454545,0.5391236306729265,2.352024105856151,-0.127580993354382,0.9488081281750684,0.4996911673872761,0.40431654676258993
-0.345574228042832,0.32876571571454244,-0.05807695698162493,2.0490096265849056,-0.08509651449235422,1.535641951288122,0.04899509372199376,0.7305005809220458,-0.1815932898267114,-0.12113644861374825
0.20175430459121219,0.20488807674737322,-0.1699789591621012,1.4275812274368231,-0.1986468200270636,2.0879396984924625,0.01748866282632678,0.886535552193646,-0.27876923076923077,-0.2725060827250608
-0.15922196413935924,0.3784354728576306,0.3937948160413415,2.5993327384877993,0.779360352194743,1.0810003414134517,2.333009866884788,0.8269691343074729,0.157781712692612,0.2086002453318795
0.14170743141269423,16.199930744924902,61.689394905194945,1.1741007401849741,-0.8313196870118881,122.24048824827945,82.527680520757,1.1911460309470054,-0.12337540260709694,-0.20984539641052816
0.23183890827770143,0.8170481452249408,0.2999857103147471,1.3535269380306276,-0.08764205999795228,13.9026045777427,0.4297624936638399,1.0042721349994659,0.07622753805654114,-0.04957767168564084
0.23801823982547332,0.17156766187354025,-0.053944832468593704,1.3300526047853385,-0.03065038624470471,1.4835242141992853,0.48533148662369335,0.4961401083074087,0.1452127659574468,-0.0702958218969198
0.19797432332281367,-0.03781645569620253,1.0519399531964686,1.4283950617283951,0.36973684210526314,1.8691455696202532,0.14214752938752478,0.5883333333333334,-0.6504950495049505,1.0084033613445378
-0.36921277518162254,0.10970138791532315,-0.1869835262882339,1.299114381938381,-0.6098910037416626,1.2254310949109772,-0.03687873092989191,1.904475982532751,-0.3049800796812749,-0.21906187624750498
0.028305553239977604,0.4430431570255118,0.03149095986770665,1.194740842346077,-0.46733094284543586,1.7679238558824808,-0.1459312728343696,1.2888620367070562,0.31125242539691533,0.13339233418795626
-0.011449558717153863,0.14559315730754926,-0.03196039024235865,1.2304768486523843,-0.36354961832061067,1.0833023428783934,0.13941205659890857,1.3684719535783365,-0.00422237860661506,-0.07446808510638298
-0.13558156167833313,-0.05668508870250071,-2.1626623479991522,0.614666825159625,0.06070981991562562,1.6145079504755155,0.049917242136379186,-0.24539748925732074,-0.1340707606267179,-2.0901998698165944
-0.3579523972891089,0.36918032786885246,-0.23447742824792006,0.7467710371819961,-0.09256661991584852,4.139016393442623,-0.14635877548622125,1.0328638497652582,0.26229508196721313,-0.15465465465465467
-0.19050239597465918,0.2177296307598413,0.12108359673544633,1.1144611948632048,-0.49988911066755376,4.188434543790052,0.09699600209120679,1.0158195893638506,0.11777777777777777,0.17448559670781894
0.011807874141848668,0.21462097379979111,0.13418129626885983,2.4590113540384784,-0.07979658230667633,3.9779608549476624,0.2505773247006156,3.1195355053629115,-0.6365443950335968,0.043642171026419666
-0.10587647283909346,0.07391359219216692,0.471220876167112,0.3523576768257619,-0.17080802503221057,0.6506247107820453,0.03304385330416069,0.6748074807480748,0.8897104128157732,0.4449013157894737
0.4259526371524765,0.16962657843203457,0.15846928320670922,1.2768843838122095,-0.33885350318471336,4.290161388344925,0.05752620312392911,0.7757303370786517,-0.17874702616970659,0.024469820554649267
0.03812788294720543,0.7896281461225905,0.040829573022749074,2.758463180939768,-0.2365672780183288,0.48197731518034237,-0.09943197337595329,1.1389892285488303,-0.1359712741971899,0.08069515164932477
-0.08908126002671655,0.20169634733832426,-0.059243272785585784,1.0622859874048813,-0.2978257532663362,3.061686865841988,0.30343956498003066,0.8083516261004422,0.02612024581928077,0.12926442147933037
-0.01673489923573454,0.2706538266599088,-0.11697480464494577,4.774696531057951,-0.022156728593231936,3.5555668187193783,1.1450502879051159,0.8847377108579251,-0.17259036144578313,-0.19895994799739988
0.3657630852359341,-0.1999422132331696,-2.4882768998108924,1.0939788445890968,-0.5147058823529411,5.151401329095637,0.2560890652330558,0.3962466487935657,0.7066974595842956,-2.132569558101473
-0.07438757252269719,0.06244665718349929,0.21520224205661884,0.5755864465682016,0.5990180032733224,2.3857752489331436,0.05168725248599232,0.6750776397515528,0.032353814188186406,0.13730569948186527
-0.12749920702648893,0.13935619824802914,-0.05422814411327803,2.3498044650363945,-0.38758544180683135,0.4370625757030827,0.6157536867259285,0.6178131259722688,0.026209454757092295,0.02650956449252331
0.05727011738041632,0.16480793060718713,-0.6821841752280918,0.9275720164609054,-1.0567449058550427,2.143246592317224,0.2807758080314882,-0.7746478873239436,9.872093023255815,-0.695373339441136
0.7159345640838832,5.891304347826087,-5.7001663102874796,0.17494929006085191,0.26124031007751936,-855.695652173913,-6.153517251769297,0.2607036880033913,1.6282051282051282,0.4808743169398907
0.7281249121995308,-6.868568755846586,-61.56307651542767,0.6729986431478969,-1.6650110375275937,6.977081384471469,4.230799549442085,-1.752836304700162,0.5384068278805121,-8.660406885758999
0.17048386056710874,0.03003614552502685,-0.7579936818016807,1.3519456551615816,-0.13031243935571513,0.7322349982974934,0.022693447774408546,-0.0990953947368421,-1.476873608706406,-0.7616028272958786
-0.24413721381596454,0.22349991118312537,0.009857541678847006,2.9100563688192556,-0.12886261182370182,0.2805917741476165,0.09652661618195409,0.6232811759127549,-0.00833339154366823,0.06787104770372765
-0.0774377914297035,0.20284697508896798,0.030113691566807963,1.0381574424200757,-0.7047872340425532,1.1040431000395414,0.02803712044172773,1.1872628279161854,0.12913855327161464,-0.008456148828219377
0.2850933400284102,-1.0493203387465693,-9.969843560305355,2.628667998156399,3.295574265003827,0.9152718665352509,-0.021040536687072373,-0.4336297903109183,-0.4295506299855226,-5.899551375313866
0.14642238780709343,0.3763691491480518,0.6890061356397049,1.9503025547020127,-0.3684296305712968,1.2244023446551966,0.046945662925815555,0.6562976955854415,-0.4583494995987223,0.6105225513099778
-0.07806575533491683,0.16888937816500488,0.12263201176867394,3.1600096342981012,0.07710785491232285,0.9131884377064133,0.01565949425612414,1.2655858511422255,0.11439880604762832,0.1957465761051108
0.1197134953082476,0.16182910502744943,0.39740518346511966,1.001773976795527,-0.96963803899608,1.7705429994030746,0.152820436470789,0.8445456373218062,0.28382194767869,0.26870011878135885
-0.04543606859422428,0.13636363636363635,0.017184035476718262,1.0078192875760208,-0.9722650231124808,4.145251396648045,-0.017116382885493997,0.2426829268292683,1.0,0.09146341463414634
-0.17452995505710628,0.2876653361508961,0.22879867456962108,1.2401128894500353,9.565359477124183,2.5217969789465444,0.23917612436444308,1.3028115501519757,0.011579025001843794,0.035643843336151025
-0.3438463302558344,0.1750377236473378,-0.05849410105967751,2.9141488577745025,0.3569283009011362,0.40773873679672346,-0.15588440928800715,0.8732001857872735,0.4908802537668517,0.12856150104239056
-0.19666960515774115,-4.62876254180602,-3.431161977232978,1.2405206564799094,-0.07306434023991276,-40.91638795986622,-4.804552884038235,1.2719565954560867,-0.05919237521946326,-0.3651376146788991
0.23768089060083836,0.15617287493543017,-0.017657707551138425,0.6768071294971945,0.5145656096932198,2.163500353938281,0.08188358827463235,0.6800511236553414,0.06808297089327535,-0.025894988066825775
-0.170243493872087,-0.18230288668677294,2.2664404795896056,1.4123756120676039,3.124407582938389,2.6058272296423954,-0.0865739833825275,1.1230940279542567,-0.1648260792535286,1.6801266825019794
0.2912537094020549,0.00949218810203915,-0.906858859993513,2.204067603366755,-10.420445750416498,0.820926630571385,-0.3300656994164413,-0.6409883293551252,0.1630395606688608,-0.8775491243554606
0.10512651300515896,-0.11136260751471254,-1.8415991146740782,0.9495462402765773,-1.1322571509487398,1.4516875408681655,0.16603564916146785,0.1566296883254094,-0.6058491193087404,-1.6446353180957927
-0.06333292443539273,0.09140361630401471,0.05264824051216933,0.8127118644067797,20.5609756097561,2.496935335580754,-0.0029700339652782275,1.2236801953005798,0.12324929971988796,0.0924908424908425
-0.06345398971018358,0.16081773278858466,0.10572011271665131,1.3103903533864367,-0.6037863041402168,1.5862857491310445,-0.018055718812898306,0.5404258329207046,0.26657824933687,0.25688073394495414
0.2854925674654161,0.07126889503938684,-0.3778675218224398,2.9385216773276475,-0.3107151882739449,0.5183627847562273,0.3184524436886645,0.7967248131007476,-0.47017045454545453,-0.4583333333333333
-0.07574528892793,0.19455252918287938,-0.13102052909775755,0.9770786516853932,-2.4875,1.7455087341667357,-0.17267561470320383,0.42193195625759417,-0.7080092495270128,-0.011358855700462769
-0.3509819987842362,0.43559133814547474,0.816931095627877,1.0448469167744718,-0.7480314960629921,18.328983897834537,2.581737846401212,0.9457518946948544,0.02308522114347357,-0.3251612903225806
-0.11359226074047893,0.21454994843580133,2.6899302390272277,1.1471598807064554,-0.641240933122426,2.0944113605712107,-0.02498868686661062,1.1402098632962194,0.3543980618587008,2.8948562531849134
0.8931665465330798,0.16889804325437693,-0.022547494357648364,1.4549180327868851,0.9096774193548387,1.9818915207689667,0.009180139702091979,0.4433234421364985,-0.019041365725541694,0.02127659574468085
0.5176322390556727,0.18890089116932218,-0.1133900631913522,2.089666053115961,-0.17679777512912198,1.0434782608695652,0.00884754129485469,0.9645458960660515,-0.06232294617563739,-0.15263476680799515
-0.3438455567437751,0.14079470910850628,0.15079361936707172,1.2584919504510337,-0.1390166762507188,1.4840843101408754,0.5549110448626058,0.9059676652401332,0.045548086157223215,0.1276916451335056
0.7088710372748739,0.14172045098626865,0.2750749981535125,1.2700473227019318,-0.5870281791370294,1.0355250883272902,0.7782665178515764,0.9582303119574939,0.0347374101741131,0.2921028325123153
0.32077827417006866,0.19211065573770492,-0.36816037327141027,0.6910117092073119,1.6143977191732002,1.3476434426229509,-0.14106687059962417,1.0486348122866893,0.004202171121746236,-0.4714587737843552
-0.2247385367019216,0.055377578129170275,-0.6040313316774526,1.8770408371673493,0.359687344711115,2.6238156927637872,0.1678167227862974,0.6574858720780888,0.05832134262819718,-0.6269855098919396
0.24070718889889145,0.28768870302814603,-0.17537791692352975,2.048460098689808,-0.12512423582291782,7.593231900821544,0.3164228241372414,0.4626634227201027,0.0471378433982815,-0.3864060473795743
-0.09016154633903735,0.41714285714285715,4.578573596358118,0.5167180189432843,0.10157367668097282,3.8971428571428572,-0.2400088511240927,0.6737731802699635,0.8111224143777551,5.867981790591806
-0.20675484364126812,0.10744225834046194,-0.22760695482900495,2.514075630252101,0.299963924963925,0.8831907613344739,-0.11829059251431517,0.9356654603940491,-0.06564946797831761,-0.22205017033137195
0.4827487574520379,-2.0505036175344022,-28.48338358311978,1.2203338391502276,0.2895204262877442,3.178039438218187,1.3524569200557266,-0.0729573794900428,-0.9424206815511164,-9.994399502177972
-0.14698374266131065,0.18968996514401026,-0.06703846818547372,1.644078530715643,-10.0,1.8660796184186388,0.08655836424292845,0.9193422083007048,-0.02003338898163606,-0.09218612818261633
-0.271863994999147,0.21664315056724998,0.1611643384806978,1.719992423316142,-0.08491169878806754,1.0933701334876447,0.13541273571974327,0.8228925202955264,-0.054525400164457935,0.09361756050856765
-0.2677565029336834,0.06408132700991627,-0.8091035235101793,1.8783525818459483,0.6244483671668137,2.608250697769407,1.7263146310935127,0.40186915887850466,-0.4788299935358759,-0.5287049399198932
-0.07613007469221922,0.14995262160454834,0.32267369667218027,0.5159502401773618,1.4826279216677196,3.631080227416298,-0.01905143486871498,0.09743016759776536,-1.8772635814889336,0.449618320610687
0.1899375960364756,0.2386640417606991,0.1393061277481838,1.7693401463740746,0.3228544119126673,1.3613387020434482,-0.05471849525463431,1.1092850918646786,0.009743741236003982,0.12201977464897741
-0.17975391860050963,0.3499770957398076,0.14203052294042484,1.147820593809223,0.35260115606936415,3.0627576729271646,0.1766816448995002,1.177598385469223,-0.001710863986313088,0.08677098150782361
0.0246241685901136,0.08287733698130414,-0.23743692260406674,1.0185917721518987,-0.8919540229885058,2.2674418604651163,-0.03530613263371017,0.2072025052192067,0.4924812030075188,-0.19668508287292819
-0.08628616534017965,0.07088378181085911,0.5387013178538853,0.73,-10.0,2.04971430009817,0.05145543556277084,0.3254943079688436,-0.37932019423021995,0.49548592671269254
0.09227698865672856,-0.1511461318051576,-0.3822209904852373,1.000417014178482,-1.001767565178966,-3.0294591690544412,0.14292152943195144,1.1570512820512822,0.07411414660535569,-0.4266304347826087
0.12586327455479318,0.2151738137528546,0.0056725516278557,1.399805447470817,-0.2858384013900956,2.953311342298909,-0.17480315145126807,0.7487684729064039,0.14825306893295562,0.12916111850865514
0.1822475385490317,0.2623175182481752,112.51505474452554,3.4927087936367656,-0.37322222222222223,1.699969586374696,0.3414570120659121,0.8343664765683114,-0.334322453016815,36.5
-0.04712815666619294,0.14502380642266893,-0.11790849234485896,0.9334858534128117,-1.6532673675530818,1.697824859983502,0.025563876741386434,0.8148314831483149,0.15460922553673917,-0.16686065846358497
0.03711295057765268,0.09825826882477129,-0.37425297715311256,0.5386645017251878,0.18880753138075315,3.4179275158339197,-0.03372664121079863,0.20935905965846086,-12.238095238095237,-0.35095874491574663
0.05600322484316225,0.19771483360632816,-0.4658213705277925,4.300503989920202,-0.12925207756232687,0.6205105668970476,0.021167660181879034,0.8131708204475169,-0.524164360229934,-0.3898409567254346
0.37865530368786526,0.3404004711425206,0.18109237758707722,1.8006617038875103,0.9897225077081192,1.0759717314487633,0.050032200796671686,0.9239574816026165,0.16255144032921812,0.3211428571428571
0.10386509923978227,0.21987315010570824,-0.3498737921682297,1.2437562437562437,-0.13205869275233437,1.8715644820295982,0.07975387872357989,1.2707393266227005,0.14049844236760126,-0.3911452616172704
-0.11166128073236245,-0.016931785539934952,-1.1781192340002722,1.3163324550042428,0.8076162014417226,3.7888621445595994,0.06016495629605033,0.42810702774442266,-0.40948022588451455,-1.163220887741511
0.2680554875283361,-0.34957141041494516,-3.1237660369709657,1.4248680939291052,-0.6195540413434378,1.0837825131431693,0.12589257568879866,-0.2923351223101026,-2.5409437793693965,-2.5518899586930073
-0.19078747415969122,0.01677323859922553,-0.8013550335272964,2.828556493373493,0.35875426361438717,1.7524118263236907,0.07761667285072606,-0.8850140516377143,0.13283273133471193,-0.7798999909552543
-0.05360512193337599,0.18568523086243455,0.11193815030060485,0.9301093077177873,-0.8185726569217541,0.947942360119434,-0.15251818989037882,0.9973049454251448,0.12323569585673091,0.16793685356559607
0.09129028547084933,0.06839621095175688,-1.5982282930032818,1.967743610363485,0.8920591227900366,2.77240031092167,0.14185170419877796,0.5697988249796322,4.328052501776533,-1.7234681965116145
-0.054561489058560037,0.31215005599104145,0.04428382367912052,1.5759045132413279,-0.2482228065050151,1.5778275475923853,0.25712752512543813,0.9452207937395193,-0.07393209200438117,0.023875114784205693
-0.11179642506693917,0.08485961699984013,0.0330459788447017,0.8759096792751331,-0.16046488472922457,1.9389595366788654,-0.01343142372213124,0.17222097839862013,-0.5349675504446512,0.07191664653356858
0.08575399106593701,0.08731624721003617,0.24198237843795065,1.6817284492213205,1.0109996764801035,2.66951435388286,-0.04318797794729092,0.14403886554621848,-9.186567164179104,0.41547099189020587
0.0396550137117834,0.15715523865871062,-0.2956317022839619,0.5022363250054801,1.3371327426897157,2.0481077396279987,-0.45262692145097694,0.5040265488342854,-0.38613902814018725,0.9202983192538502
-0.0018089132476478698,0.270227477300438,0.3396424943430323,2.2946029188284287,-0.14579533607513634,0.5163047364853164,-0.05655674286862756,1.1654152913343439,0.3636173391265791,0.21315350979601366
-0.21613284917147957,0.14254466752624792,0.42389882023554537,0.7029606010970371,-0.20927923035146248,2.064750644685946,0.22890720864070857,0.9389682981663676,0.10699348312420971,0.23351265192269377
-0.05898605665843144,0.09454894591097764,-0.49295074975619346,0.7896657773825404,-0.03156188688902158,0.9715240821726938,-0.03233218495873288,0.5310440284735038,-0.32802335279399497,-0.5033825338253383
-0.33379867682208375,0.30867015056586644,0.11347682558557247,1.526584920366058,0.026664080163134474,0.9458339168892617,0.2509577522221255,0.9107731875452367,0.03814755364174332,0.002304021215624606
-0.013136139889117687,0.08297525894432131,0.023957246787768224,11.247792207792207,0.6485876650509778,0.11735040028947487,0.09454264828136556,0.7555232558139535,0.418926296633303,0.25435897435897437
0.08702055394837521,0.2866619404215537,0.11103879702184921,4.461221011560538,0.06929147156415368,0.4059165408771163,0.7513956535342444,1.3143544081617728,0.18528307548734624,0.04494789031670545
0.29031120535799276,0.13203714451538015,0.8853646740181853,1.497127872127872,-0.09088833066910254,2.334228090539756,0.6248993296249681,0.20444989488437282,-0.06340288924558588,0.7333333333333333
0.174646434785035,0.06984229159961378,-0.35228436586819284,1.4843485617597292,0.3097689315946008,1.8108572041626434,0.4909022615501651,1.1732979664014147,0.0007541478129713424,-0.07920792079207921
-0.7202625504547178,0.09848108141913282,0.24144376167920079,3.4820836802664448,0.14812420111548952,0.31861730954762985,-0.08044493763415972,1.5117878041505617,-2.0286212228040847,0.37997646250669254
-0.2165829351895566,0.04653409548345544,0.9329547354666106,0.5426633345233846,0.16295960054471176,3.194026245873923,0.011262515900737277,0.391644908616188,269.0,0.9331103678929766
-0.03842589414340064,0.26766917293233083,0.16972138569234757,1.0026631158455392,-1.0952380952380953,2.511278195488722,0.37612866358478936,0.7332838038632986,-0.027586206896551724,-0.05570291777188329
0.0521978305564339,0.14651943146925006,0.1777781233218104,2.199581443422255,-0.291290318348034,0.4588530568076071,-0.0012017478258695862,0.9752188068770984,0.21437955710061174,0.2068550541543286
0.11814647636766079,0.15688599414981003,-0.40971649285119693,1.8197316895442455,-0.16285559575523637,2.0131914619768008,0.2806382063176349,0.7998656862366963,-0.3554645508062452,-0.49663986349080197
0.08238886413108559,0.13762570700022386,-0.16201158961479756,1.7392803316263263,-0.10594373585300557,1.544051789799446,-0.055121248663791825,0.9340149705817234,0.36241623420238467,-0.19259202715160625
0.533588970042951,0.2621000160797556,0.30453357596769415,2.044932223216129,0.4830078125,2.3906308624108914,-0.0360003860045135,1.0797546012269938,-2.6548672566371683,0.5902439024390244
0.008418566566057994,0.2119075597336467,0.01715628672150409,3.722857142857143,0.08295454545454546,0.47865256560908737,0.10519593317324887,0.8805369127516779,0.01078582434514638,0.04038461538461539
-0.06762361636268821,0.25741917463864256,4.110324768333995,1.2459555965798679,-0.818870523415978,6.849696250261853,-0.08943956828732741,0.7021645021645022,0.26211649622054245,4.989439480097482
-0.027372060320264124,0.1285242155942715,0.8368150862445063,1.8709592294497954,0.10108423686405338,0.9893508507079032,0.24648056606139582,0.9091332712022367,0.8056455344747802,0.9924098671726755
2.4450352623341978,-1.5443280531425652,36.907553164856495,1.7325284420710472,-0.18538600568035116,4.852452733776188,1.2387930957353201,-0.7478260869565218,-17.606896551724137,15.226845637583892
-0.40280934176920163,-0.034912718204488775,-1.9602310014437592,5.351822503961965,-85.9278350515464,3.824367652297827,-0.07672011139747559,0.7794004611837049,0.03153611393692777,-2.473684210526316
-0.28978250925094895,0.3614931237721022,-0.14553566702679813,1.571992110453649,-0.3038886221795487,1.9363457760314342,0.2271339387936623,0.7810539523212046,-0.3075639599555061,-0.27099841521394613
0.20887201867822675,0.2761221829018439,0.2894786030579992,1.170831659300924,-0.41849015317286653,1.9797913950456323,-0.0037879695425053978,1.1166091292673572,-0.2949866795834342,0.1705487564153178
-0.12214727044451984,-0.06233591794370841,-1.5244475092068355,1.1491893710057182,1.824375955170657,3.9870667724932334,-0.02984355237269198,1.0998441506208838,-0.2565670982431101,-1.4021532199829319
-0.353954394222901,0.3442862358525009,0.40857695462555577,0.7851317127644725,-0.10543794105437941,3.232424648087299,0.005920146427456071,1.162255684842954,0.06383348995858132,0.3898305084745763
0.12097483492078598,0.24295854129567857,1.1814588500179477,0.9745987615316568,-1.1006733819355556,3.8741691956559907,-0.03293052032909198,0.5182619108716107,-0.012387938060309698,1.453026082552545
